id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
7282,800000,6,4.25,5480,189050,2,0,0,4,10,5140,340,1991,0,98031,47.412,-122.168,2470,10429,216
10900,241000,2,1.75,1070,9750,1.5,0,0,3,7,1070,0,1995,0,98014,47.7131,-121.319,970,9750,175
10698,335000,3,1.5,1900,7584,1,0,0,5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,98
5639,450000,5,2,1870,7344,1.5,0,0,3,7,1870,0,1960,0,98007,47.5951,-122.144,1870,7650,378
2729,779000,6,2.5,3250,12000,1,0,1,3,8,1800,1450,1966,0,98115,47.6935,-122.28,3490,10320,120
19258,550000,3,2,1830,9152,1,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,21
15814,294450,4,2.25,1400,7341,1,0,0,3,7,1300,100,1961,0,98155,47.7565,-122.305,2090,7410,220
20092,551500,4,2.5,2950,10003,2,0,0,3,9,2950,0,2006,0,98059,47.489,-122.14,2790,9323,223
12227,1.4625e+006,5,3.25,3840,4800,3,0,3,3,10,2750,1090,2008,0,98144,47.5929,-122.29,2060,4800,49
4728,760000,4,2.5,2730,36183,2,0,0,3,9,2730,0,1986,0,98052,47.7036,-122.127,2710,5964,33
14042,455000,4,1.75,1790,45738,1,0,0,3,8,1410,380,1976,0,98072,47.7453,-122.129,1870,47480,283
6389,480000,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,0,98108,47.5577,-122.297,1820,7875,51
3239,739000,5,4,4660,9900,2,0,2,4,9,2600,2060,1979,0,98056,47.5135,-122.2,3380,9900,231
6722,301000,2,1,910,9000,1,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,9000,375
13455,804100,4,2.5,3070,8086,2,0,0,3,10,3070,0,2005,0,98059,47.5399,-122.16,3320,10738,54
17786,253500,3,1.5,1440,12040,1,0,0,4,7,1440,0,1959,0,98042,47.3715,-122.16,1720,12040,334
18519,698000,3,1.75,1220,7447,1,0,0,4,7,1220,0,1964,0,98033,47.6886,-122.211,1340,7200,341
18103,1.68e+006,5,3.25,4860,23723,2,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860,11
7914,435000,4,2.25,1780,2684,2,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426,320
4077,252000,3,2.25,1570,8410,1,0,0,3,7,1180,390,1991,0,98022,47.1942,-121.99,1540,8410,113
10837,464000,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1959,0,98133,47.7358,-122.335,1890,8475,11
20169,502000,4,2.5,2040,5616,2,0,0,3,8,2040,0,2012,0,98028,47.7737,-122.238,2380,4737,11
10441,375000,4,2.5,2210,9427,2,0,0,3,7,2210,0,1999,0,98148,47.4323,-122.327,1770,8770,39
6736,380000,3,2.5,1610,1778,3,0,0,3,7,1610,0,2002,0,98115,47.6902,-122.306,1120,2187,175
14711,383000,3,2.25,2090,15000,1,0,0,3,7,2090,0,1961,0,98045,47.4885,-121.783,1690,14400,68
6344,365000,3,2.5,2640,6715,2,0,0,3,8,1680,960,1991,0,98058,47.441,-122.125,2260,7373,47
2895,425000,4,1.75,1820,6000,1,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000,355
18986,866800,4,3.5,2970,5000,2,0,2,3,9,2200,770,2001,0,98117,47.6772,-122.399,1470,4560,106
564,880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,0,98103,47.6935,-122.352,1630,7995,232
17282,206325,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478,104
16987,414950,4,1.75,2200,8545,1,0,0,4,7,1100,1100,1918,1982,98133,47.7481,-122.353,1940,9315,173
18194,345000,4,1,2020,18150,1,0,0,4,7,2020,0,1955,0,98028,47.739,-122.249,1530,11970,306
8589,285000,3,2.5,1870,4060,2,0,0,3,7,1870,0,2005,0,98042,47.3986,-122.163,2190,4060,40
17858,718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,1991,98125,47.715,-122.282,1610,6670,203
19824,388000,3,3.25,1370,915,2,0,0,3,8,1100,270,2006,0,98116,47.5639,-122.388,1370,1146,204
7426,245000,3,1,990,9599,1,0,0,4,6,990,0,1959,0,98002,47.2934,-122.215,1216,10364,346
12605,470950,3,2.5,2560,16420,2,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298,191
9364,510000,4,2.5,1620,8125,2,0,0,4,7,1620,0,1983,0,98074,47.6255,-122.059,1480,8120,332
9166,196000,3,1,1000,8470,1,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37,1020,8470,327
5394,323000,4,1.75,1310,9690,1,0,0,4,7,1310,0,1967,0,98011,47.7559,-122.226,2280,9618,76
7777,639000,4,2.5,1990,8034,2,0,0,4,10,1990,0,1989,0,98029,47.561,-122.018,2580,8034,156
6939,612000,3,3,1740,3700,1,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480,167
18643,430000,3,1.75,3440,10428,1.5,0,0,5,8,3440,0,1974,0,98058,47.449,-122.128,2160,8400,294
8295,615000,3,2.5,2980,43301,1,0,0,4,8,1930,1050,1978,0,98077,47.7631,-122.093,2890,35915,307
8101,279000,3,2.5,1630,7950,1,0,0,3,8,1320,310,1985,0,98042,47.4224,-122.159,1650,7952,56
1926,432000,3,1.75,2410,51763,1,0,0,4,8,1410,1000,1981,0,98077,47.7429,-122.056,2410,49207,238
16013,392500,3,1.75,1540,8925,1,0,0,4,7,1540,0,1957,0,98133,47.7762,-122.337,1620,10397,203
10823,795000,5,3.5,3330,3705,2,0,0,3,9,2610,720,2008,0,98006,47.5567,-122.124,2810,3971,201
15508,699000,3,2.5,2370,10968,2,0,0,4,9,2370,0,1985,0,98033,47.6679,-122.172,2380,8144,349
4812,255000,2,1,940,9330,1,0,0,3,6,940,0,1941,0,98118,47.5445,-122.273,1900,6145,128
7601,410000,4,2,1580,9581,1,0,0,3,7,1580,0,1953,0,98033,47.692,-122.165,1580,10552,45
20539,265000,3,2.25,1489,2800,2,0,0,3,7,1489,0,2012,0,98002,47.3454,-122.214,1584,2800,339
20517,719950,5,2.75,3240,6863,2,0,0,3,10,3240,0,2013,0,98056,47.5033,-122.193,2360,6002,40
2673,470000,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.187,1840,8024,294
9813,750000,4,2.75,2640,3750,2,0,0,5,7,1840,800,1911,0,98117,47.6783,-122.363,1690,5000,209
1570,789500,4,2.5,3010,6100,2,0,0,3,9,3010,0,2005,0,98052,47.6647,-122.08,2890,5176,41
11448,2.75e+006,4,4,4130,5575,2,1,4,4,10,2860,1270,1993,0,98075,47.5968,-122.083,2980,5575,224
2374,254000,2,1,1060,8187,1,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,26
1451,180000,3,1,870,5330,1,0,0,3,6,870,0,1969,2014,98042,47.369,-122.077,840,5200,20
5256,349000,3,2.5,2550,7709,2,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,313
16965,325000,4,2.5,2160,6825,2,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035,76
12810,432000,3,2.5,1970,4036,2,0,0,4,7,1970,0,2003,0,98065,47.5335,-121.869,1960,5020,32
18695,250000,3,2,1560,32137,1,0,0,5,7,910,650,1976,0,98092,47.3197,-122.117,1470,29150,306
8823,250000,3,2.5,1510,10384,1,0,0,2,7,1030,480,1976,0,98077,47.758,-122.071,1490,10000,34
16995,302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184,83
9143,320000,5,1,1740,27350,1,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153,2760,10749,124
18816,855000,4,2.25,2190,4080,2,0,0,3,8,1800,390,1918,0,98119,47.6425,-122.358,2100,4080,47
786,650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004,217
12980,787500,2,2.5,2390,6928,2,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,124
3241,230000,2,1,930,7550,1,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176,42
4925,1.94e+006,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,0,98004,47.6458,-122.219,3740,17853,314
5954,376000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.999,1560,2058,244
18366,260000,3,1.75,1670,8511,1,0,0,3,7,1340,330,1985,0,98001,47.3257,-122.276,1580,7218,120
10390,645500,4,2.5,2390,9638,2,0,0,3,10,2390,0,1988,0,98029,47.5598,-122.018,2630,9258,202
4671,441500,3,2.5,2360,4670,2,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,125
7015,605000,3,2.5,2670,47480,2,0,3,3,9,2670,0,1981,0,98072,47.7443,-122.114,2760,42800,38
2211,1.05e+006,5,2.25,2960,7680,1,0,2,5,8,1550,1410,1958,0,98199,47.6456,-122.389,2860,7680,183
976,765000,4,2.75,2790,10819,2,0,0,3,10,2790,0,1996,0,98027,47.5515,-122.08,3080,12603,7
15261,442500,4,2.25,1840,7575,1,0,0,4,7,1390,450,1973,0,98034,47.7328,-122.198,1820,7500,209
2159,550000,3,2.5,2250,7752,2,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033,356
2642,739000,3,2.25,2220,10530,1,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014,374
10358,500000,3,2,1540,3600,1,0,0,3,7,890,650,1994,0,98122,47.6103,-122.296,1540,3600,326
12306,280000,4,2,1710,5440,1,0,0,5,8,1030,680,1976,0,98042,47.366,-122.093,1620,6696,170
2812,175000,5,1.75,1680,8400,1,0,0,4,7,1680,0,1979,0,98003,47.3035,-122.307,1800,8550,282
9171,235000,3,1.75,1400,6300,1,0,0,3,7,1400,0,1998,0,98022,47.2074,-122.001,1400,8490,56
14190,385000,3,3.25,1630,1677,3,0,0,3,8,1630,0,2007,0,98133,47.7048,-122.353,1220,1677,52
7240,325000,3,2.75,2200,7000,1,0,0,4,7,1280,920,1977,0,98058,47.4574,-122.169,1670,7000,47
8301,575000,3,1.75,1580,11750,1,0,0,4,7,1180,400,1951,0,98118,47.5368,-122.265,2150,11750,11
4788,220000,4,2,1400,7140,1,0,0,3,7,1400,0,1969,0,98155,47.7719,-122.309,1610,10500,340
14881,630000,3,3.25,3800,13995,2,0,3,3,9,3800,0,1983,0,98011,47.7741,-122.203,2480,8434,198
4952,572000,5,2.25,2340,9225,2,0,0,3,8,2340,0,1973,0,98052,47.6369,-122.098,2140,9348,76
10163,449950,4,3,3290,10783,2,0,0,3,9,3290,0,1990,0,98031,47.3904,-122.178,2810,10783,354
7187,225000,3,2.5,1680,6755,2,0,0,3,8,1680,0,1994,0,98092,47.3293,-122.17,1860,7257,26
2479,1.215e+006,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200,357
3174,364000,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,0,98155,47.7612,-122.31,1750,10127,144
15827,700000,4,1.75,1950,7139,1,1,4,3,7,1150,800,1957,0,98178,47.5121,-122.248,1600,13122,226
3020,485000,5,2,1910,5508,1,0,0,3,7,1020,890,1968,0,98133,47.7074,-122.349,1030,7440,132
20570,490000,3,2.25,1280,1520,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,112
6648,265000,3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,0,98058,47.4579,-122.164,1720,7875,254
2192,568000,3,2.5,2320,57063,1,0,0,4,9,1790,530,1979,0,98074,47.6163,-122.056,3290,7314,182
5806,272000,4,2.25,1880,6160,2,0,0,3,7,1880,0,1993,0,98023,47.3214,-122.347,1580,6405,188
10020,300000,2,1,750,5120,1,0,0,4,6,750,0,1941,0,98126,47.5312,-122.375,930,7200,53
8125,220000,3,1.75,1720,7587,1,0,0,4,7,1140,580,1981,0,98092,47.3175,-122.182,1120,7287,260
5749,800000,4,3.75,2690,4000,2,0,3,4,9,2120,570,1909,1989,98119,47.6418,-122.372,2830,4000,40
8296,605000,4,3.25,2885,33671,2,0,0,4,8,2885,0,1984,0,98027,47.5174,-122.046,1910,16000,184
1903,375000,3,1.75,1330,9417,1,0,0,5,6,710,620,1936,0,98125,47.7231,-122.301,1690,7937,127
1871,668000,5,3.5,3990,42436,2,0,0,3,9,2710,1280,2002,0,98027,47.461,-122,3030,41684,81
19944,455000,4,2.5,2090,4400,2,0,0,3,8,2090,0,2011,0,98118,47.5403,-122.286,2090,3430,83
13681,431000,3,1.75,1660,12865,1,0,0,5,7,1660,0,1967,0,98056,47.5375,-122.175,1610,12400,187
5462,1.215e+006,4,3.75,3820,53574,1,0,0,3,10,3820,0,1994,0,98072,47.7337,-122.121,3140,54014,53
8735,540000,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,5750,25
18442,357500,3,1,1000,4080,1,0,0,4,7,740,260,1945,0,98126,47.5351,-122.381,1480,4080,196
21442,440000,3,1.5,1270,1413,3,0,0,3,8,1270,0,2007,0,98115,47.6989,-122.317,1270,1413,69
7034,261000,2,1,970,12500,1,0,0,3,6,970,0,1941,0,98168,47.5102,-122.33,1280,6250,368
15385,330000,4,2.5,2105,6093,2,0,0,3,8,2105,0,2003,0,98042,47.3531,-122.147,1930,8022,62
8192,350000,2,1,830,5100,1,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100,176
742,360000,4,2.5,2210,17715,2,0,0,3,8,2210,0,1997,0,98030,47.3818,-122.2,2210,16907,88
14188,299000,1,2.5,1980,7521,1,0,0,4,7,1180,800,1979,0,98055,47.4343,-122.192,1980,8000,353
11845,1.62e+006,4,3.25,3820,8114,2,0,0,3,10,3820,0,2005,0,98004,47.5837,-122.194,2440,9195,117
15352,900000,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,98040,47.5722,-122.226,1720,13500,47
20828,530000,3,2.75,3400,7200,2,0,2,3,9,2470,930,2009,0,98056,47.4878,-122.191,1580,8676,37
10140,678000,3,2.25,2730,10675,2,0,0,3,9,2730,0,1990,0,98074,47.6289,-122.042,2770,10570,113
16175,683000,3,2.5,2300,9218,2,0,2,3,9,2300,0,1998,0,98027,47.5504,-122.077,2730,9930,105
16383,641500,1,1,1000,9084,1,1,3,3,7,1000,0,1950,0,98146,47.5007,-122.382,1090,6536,311
10764,379750,4,2.75,2390,9650,1,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000,197
14651,295000,4,2,980,10640,1,0,0,5,7,980,0,1978,0,98045,47.4462,-121.773,1230,9750,20
10642,440000,3,1.75,2350,7641,1,0,0,3,7,1510,840,1978,0,98034,47.7307,-122.219,2190,7500,160
11040,250000,3,2,1470,12096,1,0,0,4,6,1470,0,1942,0,98030,47.3734,-122.193,1470,10966,202
17630,280000,3,2.5,1610,10022,2,0,0,3,7,1610,0,1996,0,98003,47.2583,-122.3,1820,10017,359
16857,337000,3,1.75,1440,11364,1,0,0,3,7,1440,0,1985,0,98155,47.743,-122.328,1950,9390,354
14726,350000,4,2.25,2220,6953,2,0,0,4,8,2220,0,1999,0,98038,47.3509,-122.041,2240,6716,18
2843,576000,3,1,1140,5395,1,0,0,4,7,1010,130,1909,0,98115,47.6782,-122.306,1700,5376,74
19810,364000,3,2.5,1800,2790,2,0,0,3,8,1800,0,2011,0,98126,47.5455,-122.371,1580,2036,54
7266,245100,3,1.75,1300,7958,1,0,0,3,7,1300,0,1996,0,98092,47.3162,-122.194,1640,8698,26
11026,665000,3,2.5,3136,54450,1.5,0,0,5,8,3136,0,1910,0,98070,47.3999,-122.472,2300,54450,85
3919,335000,3,1,980,9903,1,0,0,4,7,980,0,1966,0,98028,47.7746,-122.239,1830,9903,216
20671,449990,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992,68
15353,290000,2,2,1590,9375,1,0,0,3,7,910,680,1983,0,98055,47.4585,-122.205,1560,8524,208
20793,760005,4,2.75,3090,5859,2,0,0,3,9,3090,0,2010,0,98074,47.6057,-122.047,2960,5250,68
554,451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125,371
551,215000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490,26
5012,425000,2,1,620,4455,1,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000,348
9178,1.265e+006,4,3.25,3640,3604,2,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600,133
2275,560000,3,2,2560,216777,1,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463,10
10999,335000,3,1.75,1400,7920,1,0,0,3,7,1400,0,1965,0,98034,47.7312,-122.202,1310,7876,83
20295,302860,2,1,970,3279,2,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351,312
19851,535000,4,2.75,3070,7201,2,0,0,3,9,3070,0,2006,0,98059,47.4897,-122.147,2880,8364,46
5447,270000,4,1.75,1560,4290,2,0,0,3,7,1560,0,1994,0,98108,47.5292,-122.323,1250,6000,333
15140,370000,3,2,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,98155,47.7522,-122.304,1620,9519,120
5831,1.795e+006,4,3.25,4060,13000,2,0,3,3,11,4060,0,2000,0,98040,47.581,-122.246,3220,13800,25
5647,980000,5,4,3460,5400,2,0,0,3,10,2830,630,2012,0,98056,47.5201,-122.204,1890,5400,342
5584,360000,1,2.25,2060,10600,1.5,0,0,3,7,1560,500,1927,1983,98003,47.3291,-122.304,2060,11880,130
9095,320000,3,2.5,1610,1356,2,0,0,3,8,1240,370,2007,0,98106,47.5257,-122.361,1270,1314,228
12430,430000,3,1,1210,5200,1,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200,367
7966,620000,4,2.5,2680,9185,2,0,0,3,9,2680,0,1989,0,98029,47.5738,-121.992,2810,8505,13
13978,800000,4,2.25,2120,9921,2,0,0,3,8,2120,0,1981,0,98027,47.5593,-122.082,1890,7845,335
19565,171000,4,2,1520,19672,1,0,0,3,6,1020,500,1920,0,98188,47.4683,-122.281,1810,7840,42
7079,1.65e+006,4,3.25,3920,881654,3,0,3,3,11,3920,0,2002,0,98024,47.5385,-121.896,2970,112384,244
15485,480000,4,2.25,1770,7000,1,0,0,5,7,1770,0,1972,0,98034,47.7193,-122.218,1780,6500,111
6017,1.03e+006,4,2.5,2750,4800,2,0,0,3,9,1960,790,1905,2005,98103,47.6709,-122.337,2400,5300,42
9743,354000,4,2.5,2340,5420,2,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252,355
5368,220000,3,1,1060,9126,1,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126,19
7637,265000,2,1,940,9458,1,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,318
6110,361500,2,1,840,3860,1,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860,180
17228,525000,3,2.25,1960,12350,1,0,0,4,7,1960,0,1961,0,98027,47.5247,-122.052,1920,13608,360
1579,235000,3,1,1060,7473,1,0,0,3,7,1060,0,1959,0,98198,47.3699,-122.309,1320,7912,333
11070,870000,4,2.5,3340,12248,2,0,1,3,9,2470,870,1998,0,98126,47.5858,-122.379,2110,5679,39
17619,226500,3,1.75,1640,10762,1,0,0,3,7,1130,510,1988,0,98042,47.3586,-122.074,1680,10259,5
4034,2.5e+006,5,3.25,5620,12672,2,0,0,4,11,4140,1480,1916,0,98144,47.5786,-122.287,4470,8050,244
818,310000,3,1.5,1150,3323,2,0,0,3,7,1150,0,1988,0,98029,47.5707,-122.017,1150,2980,237
1702,270000,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,98038,47.3605,-122.049,1530,7930,184
13722,410000,3,1.75,1340,9975,1,0,0,4,7,1340,0,1961,0,98033,47.7012,-122.169,1340,10050,239
12542,440000,3,1.75,1450,6829,1,0,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,1950,7622,71
11203,230000,3,2,1310,7332,1,0,0,3,7,1310,0,1987,0,98038,47.3597,-122.051,1530,7362,126
8757,305000,2,1,960,8276,1,0,0,3,5,960,0,1939,0,98027,47.5322,-122.033,1620,6000,362
11011,350000,4,1.75,2310,9002,1,0,0,3,7,1780,530,1970,0,98034,47.731,-122.166,2090,8814,331
11870,290000,2,1,960,4000,1,0,0,3,6,960,0,1918,0,98118,47.5554,-122.267,1210,4000,133
18915,224000,3,1.75,1100,10125,1,0,0,4,7,1100,0,1969,0,98092,47.3232,-122.103,1520,10125,224
17667,753000,3,2.5,3070,223463,2,0,0,3,9,3070,0,2003,0,98053,47.664,-121.993,3640,223463,360
10984,1.565e+006,3,1.75,2190,8500,1,0,0,4,9,2190,0,1957,0,98112,47.64,-122.285,2850,8868,232
11184,525000,3,2.25,2110,2850,3,0,0,3,8,2110,0,2001,0,98103,47.6915,-122.339,1340,5001,77
9577,460000,2,1.5,1820,7800,1,0,0,4,7,1240,580,1956,0,98133,47.7513,-122.357,1400,7800,203
15773,750000,3,2,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116,47.5845,-122.395,2220,7200,52
13582,520000,4,3.5,2734,210201,2,0,0,5,8,2734,0,1974,0,98070,47.3652,-122.504,2270,187308,154
8323,525000,3,2.25,1290,1182,2,0,0,3,8,1000,290,2006,0,98102,47.637,-122.327,1300,1169,224
12187,170000,4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,98198,47.4222,-122.318,1490,8000,83
1990,627500,4,1,1560,4080,1.5,0,0,3,7,1560,0,1923,0,98103,47.6711,-122.331,1890,4080,154
2869,660000,4,1.75,2780,9900,2,0,0,4,10,2780,0,1978,0,98074,47.6348,-122.06,2600,12000,30
957,550000,4,3,2670,5000,2,0,2,3,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000,126
14610,406000,4,1,1580,8475,1.5,0,2,4,7,1580,0,1928,0,98178,47.5104,-122.254,1700,5650,61
7233,1.49e+006,4,2.5,2420,18480,1,0,0,4,9,2420,0,1967,0,98004,47.6214,-122.227,3330,19910,268
10693,460000,4,3,2230,52983,2,0,0,3,8,2230,0,1991,0,98030,47.3577,-122.195,2060,8755,26
318,487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,340
16500,298500,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,0,98188,47.4322,-122.291,1546,8666,88
100,314000,3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036,71
15692,407000,2,2.5,1700,6635,2,0,0,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635,183
15750,500000,4,1,1160,20100,1,0,0,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200,173
11549,515000,3,2.75,3290,11441,2,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,2600,12070,174
13008,750000,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,47.1622,-121.971,1280,325393,338
4291,585000,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,98199,47.6441,-122.385,1760,1750,41
1649,450000,2,1.75,1760,2275,1.5,0,0,3,6,1040,720,1912,0,98116,47.5803,-122.393,1380,3750,361
20496,399000,4,2.5,2480,4334,2,0,0,3,8,2480,0,2012,0,98038,47.3826,-122.036,2480,5632,293
3860,347500,3,1.75,1620,7500,1,0,0,3,7,1220,400,1981,0,98059,47.4815,-122.162,1470,7938,310
9836,352000,5,2.5,2900,6650,1,0,0,3,7,1450,1450,1964,0,98168,47.4935,-122.332,1600,8246,321
7121,346000,3,1.75,1270,8100,1,0,0,3,6,880,390,1950,0,98146,47.4828,-122.344,1650,8173,52
3751,500000,3,3.25,1490,902,3,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092,218
14664,850000,6,3.5,2820,5400,1,0,0,3,8,1620,1200,1958,0,98117,47.6791,-122.374,1560,2276,231
11241,375000,3,2,1450,7300,1.5,0,0,5,7,1450,0,1955,0,98133,47.7517,-122.342,1660,9069,139
13503,207000,4,2,1690,7728,1.5,0,0,4,7,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,176
18079,390000,2,1,930,3100,1,0,0,3,6,930,0,1911,0,98144,47.5943,-122.302,1670,3800,102
18734,462000,5,1.75,1250,10530,1,0,0,4,7,1250,0,1966,0,98007,47.6101,-122.138,1560,8190,17
630,543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,0,98199,47.6581,-122.396,1920,4000,162
3829,775000,2,2.5,2680,7392,1,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045,2
10578,440000,3,1,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.6782,-122.162,1330,8925,356
3834,319990,3,2.25,1840,7326,1,0,0,5,7,1370,470,1979,0,98031,47.3958,-122.168,2050,7475,167
7421,393000,5,1.75,1610,15246,1,0,0,3,6,1610,0,1936,0,98024,47.5654,-121.894,1410,10500,182
8372,425000,5,2,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676,353
17253,490000,4,2.5,3630,8387,2,0,0,3,10,3630,0,1997,0,98042,47.3623,-122.127,3370,8869,238
1969,471750,5,3.5,3790,8200,1,0,1,3,8,2120,1670,2001,0,98056,47.4891,-122.19,1740,8676,166
7849,120000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,260
3039,285000,4,1.75,2080,13629,1,0,0,4,7,1040,1040,1955,0,98178,47.4866,-122.232,1780,14659,17
3588,1.59889e+006,4,4.5,3780,6000,2,0,4,4,11,2770,1010,1910,1977,98116,47.5922,-122.388,2660,6000,274
11395,213400,3,1.5,1150,8686,1,0,0,4,7,1150,0,1963,0,98055,47.4417,-122.194,1760,8798,38
20867,999950,4,3.5,3310,4684,2,0,0,3,9,2290,1020,2014,0,98116,47.579,-122.389,1850,4750,167
10137,338000,2,1,1470,5566,1,0,0,4,7,770,700,1919,0,98118,47.5348,-122.269,1410,5808,283
13495,852500,4,2.5,3480,6315,2,0,0,3,9,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233,127
10671,245000,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,98198,47.3714,-122.309,1730,7577,224
20871,428000,3,2.5,1650,2201,3,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,349
5288,241500,4,2.5,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,141
5987,441000,3,2.5,2740,7923,2,0,0,3,9,2740,0,1998,0,98058,47.4349,-122.105,2740,8815,252
14076,562100,3,2.25,2090,12112,2,0,0,3,8,2090,0,1983,0,98052,47.7015,-122.13,1760,12112,32
5579,158550,5,1.5,1710,8100,1.5,0,0,4,7,1710,0,1961,0,98032,47.3839,-122.288,1480,8025,156
18137,473000,3,2.25,1890,12236,1,0,0,3,8,1890,0,1978,0,98074,47.6232,-122.047,2390,12323,85
4770,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996,131
8892,150000,2,1,830,4045,1,0,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116,77
1240,659000,4,2,1980,23625,2,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640,203
